Yakka Opening Book

Total Book Positions = 4444
Total Book Moves = 6375

$000E904E0E062B59, $01000FD7
$7FBF1FF000004080
$7FE3186000003305
$7FE6079000001408
$7FEF1FF000003305
$7FC208C000006184
$7FCB173000002481
$7FEF1FF000002481
$7FF31FF000006184
$7FCB1FF000001408
$7FE51FF00000170C
$80001FF0000118DA
$7FD81FF00000398B
$7FC61FF000002546
$7FD41FF000002546
$7FE21FF000002546
$7FE61FF000002546
$7FD11FF000002546
$7FCA1FF000001408
$7FC21FF0000016CB
$7FC31FF000002546
$7FD31FF000001714
$7FF21FF0000026D5
$7FEF1FF000001408
$7FCE1FF000001408
$7FE51FF0000226D5
$7FF31D6000006184
$7FE8029000005603
$7FD41FF0000228D2
$7FD51FF0000014CB
$7FD71FF000006184
$7FEC1FF000001649
$7FE21FF000001408
$7FCA0B8000006184
$7FC11470000022D5
$7FD71FF000006184
$7FE71FF0000016CB
$7FDE1FF000003242
$7FFC1FF000006184
$7FDF1FF000003982
$7FC01FF00000158E
$7FD91FF0000014CB
$7FDD1FF000002481
$7FF01FF000003305
$7FEF18900000245B
$7FE007600000150C
$7FB51FF0000118DA
$7FDE1A9000006184
$7FDA0560000014CB
$7FD91FF000003982
$7FEA1960000014CB
$7FDD043000003242
$7FEC026000006184
$7FE81FF000006184
$7FEF1FF0000022D5
$7FF41FF000006184
$7FD81B9000003305
$7FDE046000003685
$7FD61FF0000014CB
$7FA71FF000004040
$7FCB1FF0000016CB
$7FEC1FF000003385
$7FE91FF0000014CB
$7FC41FF000003385
$7FF21FF000001692
$7FEF1FF000005543
$7FF9150000001408
$7FF70410000015CF
$7FF103D000002312
$7FEE03100000345A
$7FFD1FF000002312
$7FEC1FF00001191B
$7FF41FF0000054DB
$7FF21FF0000022D5
$7FDF1FF0000034DA
$7FF21FF000006184
$7FEE1FF000001408
$7FEE1FF000006184
$7FF51FF000002753
$7FEC1FF0000028D9
$7FE5198000022712
$7FDC067000002753
$7FF216C00000321A
$7FF5061000006184
$7FF20320000015CF
$7FF31A6000006184
$7FF305900000321A
$7FF31FF000006184
$7FF81A6000001608
$7FF5059000001408
$7FF31FF000001608
$7FF107B0000015CF
$7FF8143000001608
$7FF2041000001408
$7FF01FF000001408
$80141FF0000015CF
$7FF51FF000001408
$7FF11FF000006184
$7FF31FF000006184
$7FE31FF0000126D5
$80171FF000002915
$7FE41FF000002612
$7FE81FF000011489
$7FF21FF000002712
$80061FF0000026D5
$7FFE1A20000016CB
$7FF405D000006184
$7FD21FF000003305
$7FD01FF000006184
$7FCD1D0000002481
$7FD102F000003742
$7FD61FF000003305
$7FE108D000002481
$7FF1172000006184
$7FEA1FF000055D0C
$7FDF1FF0000034C5
$7FEE1FF0000026A4
$7FE217B000001408
$7FD30360000118DA
$7FDD031000003305
$7FDE01C000005443
$7FEC09D000006184
$7FDD1620000022C1
$7FF01FF000001755
$7FE61FF00002254B
$7FE31FF0000015CF
$7FD91FF000002915
$7FE406F000006184
$7FDF1500000118DA
$7FD5040000005283
$7FD21FF000005283
$7FBB1FF000005818
$7FE31FF000002306
$7FC91FF00000168A
$7FC61FF000002546
$7FE71FF0000322C1
$7FCF1FF000013693
$7FE11FF000002546
$7FD91FF0000118DA
$7FE81FF000003305
$7FE41FF000002481
$7FCD1FF0000015CF
$7FCC1FF0000015CF
$7FCF1FF0000022C1
$7FCC1FF0000022C1
$7FCF1FF000002306
$7FD41FF000002306
$7FE11B30000022C1
$7FDD029000002546
$7FD502300000150C
$7FF71FF00000244B
$7FE61FF0000034C5
$7FE81FF0000126D5
$7FF11FF00001189B
$7FEF1FF000006184
$7FFC1FF00000245B
$7FF81FF00000150C
$7FF31CE000006184
$7FF103100001189B
$800D06700001189B
$802215C0000015CF
$800003D000012995
$7FEF1FF000006184
$7FF51FF000006184
$7FDE1FF000001649
$7FDA1FF000006184
$7FDE1FF0000116D4
$7FE71D10000022C1
$7FF202E00000158E
$7FEB1FF00001189B
$7FE31FF00000178E
$7FEF1FF0000126D5
$7FEC1FF000003845
$7FEA1FF000003305
$7FE31FF0000015CF
$7FD119D000001408
$7FEB0620000022C1
$800019F00000148A
$800B0600000027D5
$7FF91FF00001189B
$7FF91FF00000168A
$7FD01FF00001368C
$7FF6194000001449
$7FF80360000022C1
$7FD3035000002915
$7FF31FF000006184
$7FF91FF000006184
$7FF118400000148A
$7FE007B000001408
$7FE61FF00000168A
$7FE9093000006184
$7FD316C00000168A
$7FDC1FF000002481
$7FDF1FF0000118DA
$7FD31FF000035543
$7FD71FF00000168A
$7FD81FF00000168A
$7FE507800000168A
$7FF4044000006184
$7FD61440000022C1
$7FF407B00001189B
$7FE9161000002481
$7FE80230000118DA
$7FEA1FF000003242
$7FFB1FF000004105
$7FEE1FF000002481
$7FE41FF000003305
$7FCA1FF0000118DA
$7FEC1FF0000118DA
$7FEC1FF000001408
$7FF71FF000013685
$7FF01FF000002481
$7FF81FF0000032C2
$7FDA1FF000004040
$7FFC1FF0000026D5
$7FE71FF000006184
$7FE91FF0000032C2
$7FF61FF0000032C2
$7FD81FF0000026D5
$7FEA1FF000022481
$7FE71B500000148A
$7FE904A0000022C1
$7FE91FF000006184
$7FF61E4000001408
$7FDF01B000001649
$7FE61FF000002481
$7FE11FF00000148A
$7FE21FF0000022C1
$7FE51FF0000022C1
$7FE21FF000006184
$7FCA180000013685
$7FD207F000055EC3
$7FD21FF0000118DA
$7FE31FF0000118DA
$7FEC1FF000002481
$7FE91FF000001649
$7FF31FF000013685
$7FEA0B600000148A
$7FD91490000016CB
$7FE41FF000006184
$7FDE1FF000001608
$7FF51FF000013685
$7FED1FF000003250
$80031FF0000116D4
$7FE21FF000002915
$7FCD1FF000002401
$7FD91FF000006184
$7FDE1FF000006184
$7FE41FF00000148A
$7FD61FF00000148A
$7FE51FF00000168A
$80051FF000022A9B
$7FE318900000158E
$7FDB07600000255B
$7FF31FF0000022C1
$7FFB19600000148A
$8004069000003489
$7FFE1FF000006184
$7FF91FF000006184
$7FFB1FF000006184
$7FE61FF0000118DA
$7FE81980000016CB
$7FEB06700000168A
$7FFE1FF000006184
$7FF91FF000011691
$7FE61FF0000016CB
$7FD11FF000002915
$7FCC1FF0000022D5
$7FCB1FF000003385
$7FE21FF000003385
$7FD41FF000003385
$7FF51FF000006184
$7FE91FF000002712
$7FF21FF000021489
$7FFB1FF00001189B
$7FFA1FF000004105
$7FFB1FF0000116D4
$7FDD1FF0000014CB
$7FF31FF000003321
$7FFA1D8000003242
$7FDA027000003402
$7FF41FF000003242
$7FEB1FF00001189B
$7FE31FF000023AA1
$7FCD1FF00000168A
$7FE91FF000001449
$7FEE1FF0000126D5
$7FFB1FF0000014CB
$7FE91FF0000022C1
$7FE61FF0000022C1
$7FDC1FF00000359D
$7FDB1FF0000022C1
$7FE01FF000003305
$7FE91FF000003242
$7FE01FF000003385
$7FC919F000002481
$7FC90200000022C1
$7FD001F000002401
$7FDD0170000118DC
$7FBD00A00000148A
$7FD60AD000002995
$7FC5152000002401
$7FDD1FF000001608
$7FC71FF00000170C
$7FC61FF00000170C
$7FD11FF00000150C
$7FE70950000027D5
$7FDD16A000001608
$7FCD1AE0000027D5
$7FD005100000148A
$7FD01FF00000148A
$7FE61FF000002481
$7FE81FF000001408
$7FE81FF000002481
$7FE81FF00000150C
$7FE91AE0000015CF
$7FE505100000150C
$7FEF1FF00000170C
$7FEB1FF00000150C
$7FD5195000001408
$7FD2030000003982
$7FE701E000002481
$7FD601B000002401
$7FE41FF00000168A
$80061FF000006184
$7FD11A4000001408
$7FD303E000004040
$7FD401D00000170C
$7FE71FF00000170C
$7FE01FF000002481
$7FD81FF00000150C
$7FC81FF000005603
$7FDE1C300000168A
$7FDB03C000006184
$7FEC1FF00000168A
$7FF31FF000006184
$7FDE1FF000006184
$800D1FF000003502
$7FEB073000003742
$7FF614A00001189B
$7FE2043000002915
$7FEA1FF000001608
$7FEF1FF000005443
$7FEE1FF0000116D2
$7FE51FF000002481
$7FD81FF00000245B
$7FDE0A8000002481
$7FE5157000005283
$7FF31FF0000116D2
$7FE91FF000006184
$7FDF1FF000002915
$7FF21FF000006184
$7FDC1FF000002481
$7FE21FF000006184
$7FE11FF000006184
$7FD81FF000002481
$7FD21FF00000168A
$7FF71FF000006184
$7FC91FF000003385
$7FE008700000244B
$7FD5178000005283
$7FE01FF000003845
$7FD11FF000002481
$7FDC1FF00000150C
$7FE81FF00000255F
$7FE11FF000003982
$7FF41FF00002158F
$7FEC1FF0000022C1
$7FF51FF0000035A4
$7FFD1FF00000359F
$7FDA1FF0000022C1
$7FE81FF0000022C1
$7FFB1FF000006184
$7FC51FF000006184
$7FDB1FF000003982
$7FE21FF00000150C
$7FD11FF000002612
$7FEE1FF000025923
$7FEB1FF00000351D
$7FD31FF000003305
$7FD91FF000003982
$7FBF08900000148A
$7FC8056000005103
$7FB9120000002481
$7FBE198000005103
$7FC0067000001608
$7FD21FF00000148A
$7FCC1FF0000118DA
$7FF01FF00000170C
$7FEC1B20000014CB
$7FDB04D0000118DA
$7FCF1FF0000126D5
$7FE11FF0000118DA
$7FEF1FF0000118DA
$7FF01FF0000126D5
$7FF31FF000002481
$7FEF1FF0000126D5
$7FF31FF000003242
$7FDA1FF00000168A
$7FE21FF000003502
$7FF01FF00000168A
$7FDF1FF000002481
$7FF31FF000003502
$7FE21FF000006184
$7FCE1FF000002481
$7FEA1FF000003305
$7FEB1FF000023AA1
$7FF21FF0000036A1
$7FEE1FF0000015CF
$7FE61FF000012915
$7FF31FF000006184
$7FDF1FF000002690
$80131AA000001B75
$801D025000001BF7
$8013021000005CFB
$801000F000003D3D
$800F066000001B75
$8012165000003D3D
$801D034000001BF7
$80151FF0000038BD
$800B1FF000001830
$8015073000005CFB
$80381730000019B6
$8025019000001A30
$80361FF000005CFB
$802E1FF000005CFB
$80191FF000001975
$7FF51FF000003DBD
$80351FF0000039DE
$7FFA186000005CFB
$8010079000002A63
$80151FF000005B7B
$80131FF000005B7B
$801B1FF0000039DE
$80231FF000006EBC
$800D1C1000006FBC
$801A028000003B3A
$80130160000037BA
$800F1FF000001975
$8019099000001BB6
$80261660000037BA
$80231FF000003B3A
$802A1FF000003B3A
$802E1FF000003DBD
$80201FF0000017A6
$80111FF000003B3A
$800B1FF000001975
$800B1FF000006FBC
$7FFF1FF000003DBD
$80061FF000003DBD
$80291FF000006EBC
$800E1FF000005D3B
$80271FF000003B3A
$80391FF000005CFB
$803A1CF000005CFB
$801C0300000038BD
$800A1FF000006FBC
$800D1FF000005AE3
$800D1FF0000128ED
$80131FF000001AF3
$80351FF000006EBC
$80181FF000006FBC
$80131FF000006FBC
$80201C6000003B3A
$8009039000006FFE
$80271FF000006FBC
$801F1FF000006FBC
$80281FF0000037A5
$80041FF00000292A
$7FFE1FF000002A19
$80261EC000002A19
$801A01300002355E
$80081FF0000216E4
$7FF51FF000003A62
$801F1FF000006FBC
$80331FF0000258FB
$80351FF000003D3D
$80221FF000003D3D
$80181FF0000026EA
$801E1FF000002A19
$80341FF000003B3A
$803C1FF000003B3A
$7FFC1FF000001975
$80231FF000001B75
$803D1FF000005D26
$801D1FF0000018B2
$801C1FF000006FBC
$800C1FF0000116A3
$80271FF000003662
$8018045000001830
$801E13F000001AB2
$801903D000001BF7
$8010027000001AF3
$801D0110000018F3
$800A007000001A30
$80271F1000001AB2
$801600E000001830
$801419A000001830
$8012065000001A30
$80251FF000002AB9
$80101FF000004F3D
$80160A7000004F3D
$8018158000002CF9
$802319C0000018F3
$8016063000001830
$80291FF000011723
$80141FF000004F3D
$800F1FF0000026EA
$80291FF000004F3D
$800B1FF000023499
$80021FF000004F3D
$80161FF0000028B3
$80071FF0000018EB
$800F1FF00001192B
$80091FF000006FBC
$801B1FF000001A71
$800E1FF0000028B3
$80161FF000003819
$800B1FF0000550FB
$80191FF0000228ED
$80261FF00002473C
$802C1FF000002B5C
$800A1FF000004F3D
$800D08C000001BF7
$800A173000004F3D
$80061FF000002CF9
$80081FF000001830
$800519E000001BF7
$8008061000004F3D
$800A1FF000003A62
$800B198000002CF9
$8008067000004F3D
$800418A000002CF9
$8008075000001BF7
$8008086000001BF7
$8008179000002CF9
$7FF61FF0000039DE
$800A1FF000006FBC
$8012085000001830
$802717A000004F3D
$7FE91FF0000118EA
$801C1FF000003C22
$8024183000003AD9
$800107C000003D19
$80131FF000003D22
$80001C30000018B2
$7FF703C0000019F7
$80091B10000116E4
$800704E000003CFA
$800D1FF000006FBC
$802D1720000018B2
$8036038000002CF9
$8025031000004F3D
$8030024000002AB9
$80331FF0000018B2
$80301FF000004F3D
$801F1FF000005CFB
$80151FF000005CFB
$800D1FF000053D3D
$80221FF0000018B2
$80141FF000005CFB
$80291FF0000128ED
$80161FF000005CFB
$80301FF00000282A
$7FFC1FF000005CFB
$80151FF000002AA4
$801A09D0000039DE
$8012162000003B1E
$80221FF0000059BB
$80041FF000003AFD
$80201FF0000153A6
$80351FF0000153A6
$80401FF000005E7B
$80331FF000006FBC
$801F1FF000006FBC
$80111FF000002A73
$803B1FF0000118EA
$801F1FF000006FBC
$802908D000002A73
$8033172000001AB2
$80331FF000002CF9
$80381FF000002CF9
$80191FF0000017E7
$80241FF00000272D
$801918F000003AE2
$7FED070000003A62
$802A1FF000005D3B
$801C181000003CFA
$801807E000005CBB
$80171FF0000138AB
$7FFB1FF000003662
$800A1FF000006FBC
$80081FF000006FBC
$800F1FF0000138AB
$7FF91FF0000138BD
$7FF31FF000004FBF
$800D1A6000006FBC
$8009059000001A71
$80091FF000003D3D
$80161FF000003AE2
$80191FF000003AFD
$80161FF000003AFD
$7FFC1FF0000158A9
$80071FF000003BA7
$7FFD1FF000005CFB
$80141FF000005CBB
$8021194000005CBB
$801E06B000003AFD
$80151FF0000039DE
$80221FF000001934
$7FFB185000001BF7
$800007A000003AFD
$7FFA1FF000003AFD
$801E075000001A30
$8011051000005CBB
$80211390000116E2
$8005168000003D3D
$800B04E000003AFD
$800B0490000116E2
$800919D000004EB8
$800A062000005CBB
$80281FF000033327
$800D1FF000004EB8
$80271FF0000116E2
$80161FF0000116A3
$80171FF000004EB8
$801B1FF0000116E2
$80261FF000001B34
$80131FF0000128ED
$80251FF0000138BD
$7FFE1FF000001BB6
$80131FF000001B34
$801C1FF000001B34
$800A1FF0000138AB
$80161FF000001A30
$80131FF0000118EC
$800F1FF0000116E2
$801B1FF000006FBC
$80161FF000006FBC
$80321FF0000118EA
$80131FF0000128ED
$80141FF000006FBC
$80001FF000001871
$800C1FF000005D3B
$80191FF000001934
$802A1FF0000158A0
$7FFE1FF000002A39
$801B1FF000033873
$801219B000005CBB
$7FF5041000003973
$801A023000005A7B
$80141FF000005CBB
$800D19B000001830
$80070640000158B2
$80311FF000001830
$80181FF0000234B6
$80121FF00000397A
$80121FF000005CBB
$801419A000006FBC
$801F065000002CF9
$80350990000550FB
$800E166000005D3B
$80321FF000054EFD
$802E1FF0000118EC
$801A1FF0000128ED
$801B1B4000002AB9
$800804B000005D3B
$800C1FF000006FBC
$80171FF000003AB3
$80291FF0000116E2
$80001FF000004EB8
$80211FF000006FBC
$800D1FF000006FBC
$7FF11FF000003DBD
$7FFD1FF0000116E2
$8018084000003CFA
$801217B000005CBB
$80191FF000006FBC
$80181FF000001934
$7FF9195000021AB1
$7FFC06A000025AB2
$80201FF000003AFD
$80091FF0000226EA
$7FF71FF00002355E
$80041FF000001B34
$80031A5000004EB8
$7FF705A000005CBB
$80171FF000003DBD
$80061FF0000128ED
$800E1FF00000282A
$80001FF000001B34
$801A1FF0000116E2
$8032069000003D3D
$803E155000002CED
$8034041000001BF7
$801F1FF000003DBD
$80411FF000001934
$80001FF000002B63
$800E1FF000003AFD
$80021FF0000138AB
$80100A6000001B34
$7FFF159000001B75
$80071FF0000158AA
$80331FF0000116A3
$80131FF0000116A3
$80051FF000001B34
$801818A000003AFD
$8021075000002B7E
$801E17C000005CBB
$801E04B000002B7E
$8013038000002D3E
$80201FF00002355E
$802E1FF000003AFD
$800E1FF000002B7E
$80141FF000001A71
$80231FF000002B7E
$80371FF0000016E3
$8010186000004F3D
$803C079000003B3A
$80410A4000003B3A
$802015B000004F3D
$801E1FF0000128ED
$802F1FF0000037AC
$80341FF000006FBC
$80231FF0000037BA
$802A1FF000006FBC
$801A1FF000001BB6
$801D1FF0000037BA
$80331FF000005CFB
$80171FF000005CFB
$7FED1FF0000016E3
$801A1FF000005CFB
$80171FF000002BB4
$802C08B000003B1E
$801D17400000395E
$80101FF0000016E3
$80091FF000003D3D
$7FF818D000003D3D
$8001072000001724
$802A1FF000003B3A
$801B17E000003B3A
$8023069000004E78
$7FFD018000001BF7
$7FE71FF00000397A
$802915C000001BF7
$8028051000001A71
$80240510000016E3
$800A1D0000001934
$801902F000001BF7
$801F0900000116A3
$801416F0000016E3
$801E1FF000006FBC
$80241FF000002D3E
$80271FF000002D3E
$800E0BC000002B7E
$8015143000004EB8
$80141FF0000038BD
$800E1FF00000367D
$800D1FF000003C7A
$800E1FF0000118A9
$801C1FF000003C7A
$801C1FF000002AB9
$800E1A0000002AB9
$800A05F00000272D
$802A1FF0000128A8
$801C1FF000002AB9
$801E1FF000006FBC
$80111A800000272D
$800C057000006FBC
$80191FF000002CF9
$80251FF000002AB9
$801E1FF000001B34
$802E1FF0000016E3
$800F1FF000005CFB
$80371FF00000367D
$80271FF000002722
$80141FF000001BB6
$80211FF000006FBC
$802C1FF000006FBC
$80281FF000006FBC
$80141FF000003973
$80191FF000001BF7
$800C1A4000003CFA
$800E05B000001BB6
$80011FF000005A7B
$80081FF00000272D
$801A1FF000006FBC
$80011FF000003AFD
$801B1FF000002D3E
$7FFD1FF000003AFD
$801D1FF000005829
$800D18C000003D3D
$801A073000002D3E
$800D1FF0000019F7
$802A1FF000006FBC
$802F09F000004E78
$8032160000001A71
$802E1FF0000016E3
$80351FF000001A71
$80341FF0000128ED
$801D1FF0000128ED
$801F1FF0000158FB
$80111FF0000158FB
$800B1FF000001B34
$800C1FF000005A29
$801A1FF000004E78
$8012080000001AF3
$801215C000001A30
$800D023000004E78
$80221FF000031AB1
$800D1FF000004EB8
$7FEF06A000003305
$7FF304E0000022C1
$7FDF1470000017CF
$7FD91A8000003305
$7FD60570000022C1
$7FD81FF0000022C1
$7FEE1FF000003305
$7FEF1FF000003502
$7FE41FF000003502
$7FDE1FF000003502
$7FED1FF000006184
$7FD11C70000022C1
$7FBD038000001859
$7FD31FF0000015CF
$7FDB1FF000001649
$7FC31FF00000178E
$7FEE1FF000015C51
$7FD708B000003305
$7FF31740000022C1
$7FEF1FF000005283
$7FE81FF000005283
$7FDC0950000032C2
$7FC914B0000015CF
$7FC3020000003305
$7FF51DF000006184
$7FE6020000003502
$7FF218F000006184
$7FE7070000005283
$7FE21FF000003502
$7FD01FF000003502
$7FCF1FF000003305
$7FE01FF0000022D5
$800B1FF00000268B
$7FF51FF000003305
$7FFA1FF000006184
$7FD608E000006184
$7FC6140000001408
$7FDF0310000228D2
$7FD71FF000003502
$7FC11FF000002481
$7FC41FF000006184
$7FF21FF000006184
$7FF01FF000003385
$7FE31FF00000150C
$7FC8098000003845
$7FC9167000003305
$7FD30A9000003845
$7FF1156000003305
$7FDC1FF000002546
$7FFE1FF000003305
$7FCB1FF000001649
$7FDA1FF00003154E
$7FDD1FF000002052
$7FF21AB0000014CB
$7FD4054000001608
$7FE11FF000006184
$7FCB1FF000003385
$7FD71FF0000014CB
$7FE71FF000002546
$7FCA1FF000001449
$800B1FF000003982
$7FDD1FF000003526
$7FBF1FF0000014CB
$7FD91FF00000158E
$7FDA1FF000003305
$7FE81FF00001368C
$7FF01FF000011713
$7FE31A0000001859
$7FEB05F000003242
$7FDE0D30000014CB
$7FBF12C0000016CB
$7FEE1FF000003242
$7FF01C80000014CB
$7FE3037000003242
$7FE51FF0000014CB
$7FE41FF000006184
$7FE91810000032C2
$7FE907E000001859
$7FF21FF000006184
$7FCF1FF000006184
$7FE9083000001649
$7FE717C000004105
$7FD11FF00000345A
$7FE31FF000003502
$7FEA1FF000006184
$7FF41FF0000015CF
$7FF51FF000031489
$7FE81FF000002312
$7FFD1FF00000345A
$7FF21FF000005303
$7FF91FF000004105
$7FF31FF0000560C4
$7FD81FF000006184
$7FD81FF000006184
$7FF61FF000006184
$7FF61FF00000321A
$7FF31FF00000321A
$7FEE1FF00000321A
$7FF61FF0000015CF
$7FF11FF000001608
$7FD91FF000001408
$800D1FF00000345A
$7FE41FF00000168A
$80011FF0000015CF
$80001FF000005595
$8000084000003402
$7FF917B00000245B
$7FF6081000006184
$7FF317E0000116D2
$7FF61FF0000016CB
$7FD71FF000002852
$7FD91FF000003982
$7FCB1FF00000148A
$7FD01FF000006184
$7FD51BB000003502
$7FE0044000006184
$7FF31AC0000022C1
$7FD7053000002481
$7FF11FF000003305
$7FE21CD000001649
$7FE2032000003305
$7FD21FF000003685
$7FEB098000006184
$7FE6167000001408
$7FF11FF000005611
$7FFF1FF0000022C1
$7FDD1FF00000168A
$7FEC1FF000004187
$7FEC1FF000004187
$7FA61FF00000189A
$7FE11FF0000118DA
$7FE81FF000003305
$7FEA1FF000002481
$7FD41FF00000154D
$7FE11FF000001608
$7FC01FF00000178E
$7FCF1FF000002481
$7FEA1FF0000033D6
$7FD81FF0000033D6
$7FF91FF0000015CF
$800F1FF0000015CF
$7FDD1FF0000015CF
$7FDD1FF000002481
$7FEA1FF000002481
$7FED1FF000003305
$7FF81FF00001189B
$7FF01FF000006184
$7FF91FF000001714
$7FF31FF00001189B
$7FEE1FF000001449
$7FE106B000003242
$7FE614B000001408
$7FE50300000034C5
$7FC8018000001859
$7FDB1FF0000022C1
$7FEE1FF00001189B
$7FF31FF0000022C1
$7FEF1FF000001649
$7FEC1FF000006184
$7FDE1FF0000027D5
$7FE51FF000006184
$7FE61FF00000178E
$7FD41FF000001692
$800C1FF000001449
$7FFE1FF00003295F
$7FE91FF000002481
$7FE31FF000002481
$7FDE1FF0000126D5
$7FF61FF000003242
$7FFA1FF000003242
$7FF91FF0000126D5
$7FD61FF000035303
$7FEF1FF00000148A
$7FE01FF0000116D4
$7FE61FF000055EC3
$7FF01FF00001189B
$7FD71FF0000116D4
$7FE71FF000006184
$7FEA183000005603
$7FC407C000023AA1
$7FE81FF000003742
$7FEC0A00000022C1
$7FEB15F0000118DA
$7FED1FF000023AA1
$7FEF1FF00001189B
$7FE71FF0000116D4
$7FEB1FF000003305
$7FE11FF000006184
$7FCD1FF000003845
$7FEA1FF0000032C2
$7FE91A5000001649
$7FF705A0000034C5
$7FE91FF000003305
$7FD61FF000001649
$80071FF0000118DA
$7FEA1FF00003285B
$7FEB1960000022C1
$7FE9069000001449
$7FE91FF00000148A
$7FF31FF0000032C2
$7FEC1FF000001649
$7FE61FF000031489
$7FEA1FF000001449
$7FE31FF000001449
$7FE81FF000001449
$7FD21FF0000560C4
$7FED1FF000002481
$7FD81FF000013685
$7FE81FF0000016CB
$7FE71FF0000116D4
$7FE41FF000006184
$7FEF1FF000006184
$80031FF0000126D5
$7FD41FF00000354C
$7FE21FF000022AA4
$7FE81FF0000016CB
$80070800000022C1
$800317F000003305
$80031FF0000015CF
$80091FF00003354C
$7FF31FF000003685
$7FF01FF0000118DA
$7FE61FF0000014CB
$7FE51FF0000126D5
$7FD21FF000006184
$7FD01FF000006184
$7FE41FF000006184
$7FF21FF000005283
$7FF31FF000001714
$7FF61FF00000168A
$7FF71FF0000014CB
$80001FF0000015CF
$7FEA1FF000001449
$7FE61FF000002481
$7FEE1FF000005603
$7FE31FF000001714
$7FE51FF000006184
$7FDA1FF000035543
$7FF21FF000006184
$7FC81FF000002312
$7FC41FF00000148A
$7FCC1FF000002995
$7FC31FF00000148A
$7FDA1FF000004105
$7FD01FF00000154D
$7FDF1FF0000015CF
$7FCD1FF0000116D4
$7FD51FF00000174D
$7FD51FF00000174D
$7FC91FF0000022C1
$7FE31FF000004040
$7FE91FF0000116D4
$7FD31FF00000150C
$7FE21FF0000116D4
$7FFF1FF000001649
$7FFE1FF000001649
$7FCB1FF0000022D5
$7FE41C7000005603
$7FEB038000003982
$7FDB1FF000006184
$7FEC1FF000006184
$7FD91FF000004040
$7FE31FF000002612
$7FEF0AC00000148A
$7FF41530000118DC
$7FE51FF000011693
$7FEB1FF000002612
$7FDF1FF0000116D4
$7FE419E000002481
$7FD6061000006184
$7FD61FF00000168A
$7FEC1FF000006184
$7FF71FF00000168A
$7FF61FF000001692
$7FE61FF0000040C5
$7FF01FF000002915
$7FD81FF000002481
$7FDE191000005603
$7FE206E0000228D2
$7FDE1AA00000150C
$7FF4055000003742
$7FE01FF000006184
$80071FF000002481
$7FC11FF0000022D5
$7FDF1FF000001608
$7FEC1FF00000170C
$7FC50990000022C1
$7FDA166000006184
$7FD71FF0000118DA
$7FE21FF000023B66
$7FF11FF0000022C1
$7FF31BB000005283
$7FF8044000005443
$7FD31FF0000022C1
$7FE31FF000003305
$7FE21FF000001449
$7FE51FF00000150C
$80001FF000033ADD
$7FE71FF0000032DD
$7FDE1FF000002401
$7FD61FF000006184
$7FD41FF000001608
$7FD01FF000002401
$7FC31FF000022A9B
$7FD91A00000014CB
$7FE405F000006184
