Yakka Opening Book

Total Book Positions = 8507
Total Book Moves = 12184

$0005708FD29B49F4, $03000B91
$80441FF00000272D
$80421FF000001BF7
$80041FF000005AE4
$800918B000003AE2
$7FF6074000003A62
$800E1FF000005D3B
$80291FF000005CBB
$8046185000003CFA
$803C07A000005CBB
$80401FF0000138AB
$80341860000038BD
$803F079000003AFD
$801C1FF000005A7B
$7FED09A000003662
$8020165000003A62
$800B1FF000006FBC
$800D1FF000005A7B
$80291FF000006FBC
$802B1FF0000138AB
$801C1FF0000138BD
$801A1FF000003CFA
$804B1FF000004FBF
$802D1A6000006FBC
$8006059000001A71
$80061B2000003D3D
$800404C000003C7A
$802F1EB000003AE2
$8014014000003D22
$80311FF000005CBB
$804C1FF000003AFD
$804F1FF000003AFD
$800D1FF000003D3D
$804E1C0000003AFD
$8022017000004EB8
$8031014000005CBB
$802E014000003D3D
$8043185000003D3D
$804C07A000003AFD
$802C1FF0000158A9
$80051FF000001934
$7FE31FF000003BA7
$80371FF000005CBB
$80501FF000005CFB
$803B1FF000002CED
$803D190000005CBB
$803E06F000003AFD
$801E1FF0000039DE
$80331FF000001B34
$80351FF0000039DE
$80471FF000006FBC
$80351FF000001934
$802F187000001BF7
$8023078000003AFD
$80181FF000003AFD
$802D1FF000006FBC
$80111FF000004EF8
$80081FF0000116E2
$804306E000001A30
$8027151000005CBB
$80420280000116E2
$8028017000004EB8
$802F1FF0000138AB
$80311FF0000226EA
$8019156000003D3D
$801F0420000116E2
$8025038000003AFD
$800801C000004EB8
$801D013000005CBB
$801719B000004EB8
$801D064000005CBB
$80331FF000033327
$803618E000004EB8
$8024048000005CBB
$8006029000005A7B
$802D18E000003AFD
$802C071000005CBB
$804C1FF0000116E2
$80231FF000004EB8
$80301FF0000116A3
$7FE31FF0000234B6
$80291FF000004EB8
$80211B60000116E2
$802B049000004EB8
$80021FF000001B34
$80401FF0000128ED
$80471FF0000138BD
$80250A5000001BB6
$7FFB15A0000116A3
$802B1FF000003D3D
$801819D000001B34
$80090620000116A3
$80141FF000001B34
$804108D000005CBB
$8044172000001B34
$801A1FF000002CED
$80271FF0000138AB
$801E1CE000001A30
$80110310000116E2
$80321FF0000118EC
$803E0850000116E2
$802D13F000001A30
$801903B000003CFA
$80231FF000006FBC
$801F1FF000003AFD
$80221FF000003C7A
$802A1FF000003CFA
$803F1FF0000138BD
$80061FF0000116E2
$80451FF000021AB1
$80361FF000006FBC
$80041FF000003D22
$80431FF00002196C
$7FE819E0000128ED
$7FF30610000118EC
$801C1FF000006FBC
$7FFD1FF0000128ED
$803C1FF000006FBC
$80051FF000001871
$807B1FF0000118EA
$80531FF0000128ED
$80591FF00000367D
$80631FF0000550E3
$80211D9000005D3B
$8029026000002AB9
$80291FF000001934
$80031FF000006FBC
$80181FF0000037B3
$800D1FF000035CF2
$800D1FF0000158A0
$801F1FF000002A39
$80301FF000054EFD
$802C1FF000033873
$800E1FF000001B34
$8035199000005CBB
$801B044000003973
$801A022000005A7B
$802F0C9000005CBB
$8014136000003AB3
$802F1C3000006FBC
$7FFD03C0000019F7
$802E1FF000005CBB
$801C19D000001830
$7FF90620000158B2
$80121FF000001830
$804F1FF0000158B2
$7FEB1A00000234B6
$7FFD05F00002249C
$7FFE1FF0000158A0
$80261AD00000397A
$8028029000001A71
$8045028000002CF9
$802D1FF000005CBB
$80091FF00000272D
$7FF51FF0000128ED
$7FE81FF0000158A0
$803B19A000006FBC
$8028065000002CF9
$80251FF000003AFD
$80221FF0000128ED
$802B1FF000002AB9
$80411FF00000192C
$805E0970000550FB
$7FF8168000005D3B
$80371FF000054EFD
$80521FF0000118EC
$80311FF000002AB9
$8012084000005D3B
$800C17B000001830
$801D1FF0000128ED
$80501FF0000116A3
$80291BB000002AB9
$8021044000005D3B
$8020191000003AE2
$800F06E000003A62
$80211FF000001830
$80041FF000006FBC
$80361DB000003AB3
$8033024000006FBC
$80361FF0000116E2
$80291FF000004EB8
$80291FF0000116E2
$804D1FF000001934
$804A1FF000002AB9
$803C1FF000003DBD
$803A1FF000006FBC
$80181FF000003DBD
$80241FF000006FBC
$802F1FF000006FBC
$80121FF000003DBD
$800D1FF0000116E2
$8022072000003CFA
$802916B000005CBB
$803002100002292A
$801A1FF0000116E2
$80471FF0000029ED
$802F0BB000006FBC
$80311440000016E3
$802B1FF0000016E3
$80471FF000003973
$803E1AF000001934
$8043050000006FBC
$80411FF000006FBC
$7FEE1FF000003DBD
$800D18F000021AB1
$8007070000025AB2
$803A1FF00000367D
$80451FF000003AFD
$80241FF00000367D
$801E1FF0000226EA
$80321FF0000037B3
$80001FF00002355E
$80181FF000005A60
$80061B1000001B34
$802104E0000116E2
$800C1A2000004EB8
$800105D000005CBB
$80001FF0000116E2
$80121FF000001BB6
$80431FF0000016E3
$801D1FF000003DBD
$7FFD1FF0000128ED
$80051FF000031AB1
$80221FF00000282A
$80111B3000001B34
$7FF004C0000037BA
$7FDF1FF0000039DE
$800C1FF000003C7A
$800D1FF000003D3D
$80321FF00002196C
$802C1FF0000116E2
$80501FF000025CFB
$80361FF0000158AA
$800C1FF000003DBD
$805C1FF000004EB8
$803E1FF000004EB8
$8041192000003AFD
$805A06D000001871
$80111FF000005AB3
$80371FF000003DBD
$804906F000003D3D
$8041153000002CED
$806503D000001BF7
$80691FF000001830
$804C1FF000001934
$80441FF000001934
$801F1FF000003DBD
$7FCF1FF000006FBC
$80021FF000002B63
$7FB918B00000397A
$801A074000003DBD
$80111FF000003AFD
$80221FF000003D3D
$80041FF0000224A3
$80121FF0000138AB
$802E1FF000006FBC
$803E1FF0000118EC
$80441FF000006FBC
$80201FF000003CFA
$7FFE09A000001B34
$7FFD147000001B75
$7FE101D000002B7E
$80261FF000001B34
$80061FF0000039DE
$80161FF0000158AA
$80231FF00002355E
$804C1FF0000116A3
$7FF51FF0000116E2
$7FF21FF000002B7E
$800F1FF0000116A3
$80181FF000001A30
$80351FF000001A30
$803A1FF000033AB3
$80381FF0000116A3
$80401FF00000397A
$802D1FF0000116A3
$7FF41FF000001B34
$7FF91FF000031AB1
$8037191000003AFD
$803706E000002B7E
$80101FF000003AFD
$803017D000005CBB
$8033048000002B7E
$803703A000002D3E
$800B1FF000005CBB
$803D1FF00002355E
$8005087000005CBB
$802F178000003AFD
$80071FF000001B34
$802F1FF000002B7E
$80281FF000003AFD
$804E1FF000003AFD
$80071FF000001B34
$80411FF000002B7E
$802719C000001A71
$802706300000272D
$80371FF000002B7E
$805B1FF0000016E3
$801518A000004F3D
$804F075000003B3A
$80401FF0000128ED
$80510A1000003B3A
$800715E000004F3D
$80361FF0000037AC
$804E1FF000006FBC
$803C1FF0000128ED
$801E1FF0000037BA
$80291FF0000550FB
$80521B9000006FBC
$802E04600001151B
$80251FF00001151B
$804D1FF000001BB6
$80251FF0000037BA
$80521FF000005CFB
$80451FF000005CFB
$803D1FF000005CFB
$800F1FF0000016E3
$800A1FF0000550FB
$801F1D3000005CFB
$802202C000004EB8
$802B1FF000002D3E
$803E1FF000002BB4
$80401FF000005CFB
$802808E000003B1E
$802D17100000395E
$80361FF000005CFB
$80131FF0000016E3
$80491FF000003AFD
$801A1FF000003D3D
$80451FF000006FBC
$8024179000003D3D
$803805E000001724
$8010028000005A62
$803A1FF000003B3A
$80391FF000003D3D
$80431FF000003D3D
$8039174000003B3A
$8047062000004E78
$8022018000001BF7
$803801100000367D
$80281FF0000116E2
$800A1FF000003A62
$7FDE1FF00000397A
$803703F000001BF7
$803D03C000001A71
$802B0380000016E3
$803402B00000397A
$802B122000005AFB
$80481FF0000016E3
$80481FF0000016E3
$801F1AD000001934
$800C024000001BF7
$801701A000001A71
$8013014000005CBB
$80371FF000001934
$801908E0000116A3
$80311710000016E3
$803F1FF000006FBC
$80421FF000001BF7
$80491FF000006FBC
$80111FF000006FBC
$802A1FF0000026EA
$80391FF000002D3E
$80341FF000002D3E
$80300A6000002B7E
$8032141000004EB8
$8024018000005CFB
$80241FF000002B7E
$80281FF000003819
$80120A70000038BD
$8031158000005CFB
$801E1B300000367D
$803B04C000001BF7
$80191FF000002B7E
$803F1FF0000128ED
$80051FF000002B7E
$8014085000004EFD
$800D17A000002AB9
$801C1B0000003C7A
$801C04F000002CF9
$80131FF0000118A9
$80171FF000003C7A
$80111FF000002AB9
$80071FF0000158A9
$801C1FF000001A71
$801C1FF000001A71
$801C19F000002AB9
$800606000000272D
$80121FF0000128A8
$80461FF000011AB1
$80461FF000002AB9
$80441FF000002AB9
$80081FF000002AB9
$801B1FF0000116E2
$80031A800000272D
$8013057000006FBC
$801E1FF0000158A9
$80171FF000002CF9
$800A1C2000002AB9
$800F03D000006FBC
$80351FF000001B34
$80111FF000002CED
$802A1FF0000116E2
$804E1FF0000016E3
$80281FF000005CFB
$804F1FF000002D3E
$805B1FF000036F7C
$80721FF00000367D
$80531FF000002D3E
$80661FF000003AFD
$80201FF000006FBC
$80441FF000002722
$800D1FF000001BB6
$80551FF000001934
$80391FF000006FBC
$803B1FF000006FBC
$804B1FF000006FBC
$804A1FF0000118EC
$80441FF000006FBC
$80391FF000003973
$804E1FF000003725
$803A1FF000001BF7
$80321FF000001B34
$8015175000003CFA
$801B03B000001BB6
$801302A000005A7B
$8010026000003AFD
$80201FF000006FBC
$80211FF000005A7B
$802B1FF00000272D
$802A1FF00003259C
$804619E000003AFD
$8049061000003CFA
$801E1FF000001BF7
$80081FF000006FBC
$80081AF000003AFD
$801D050000005A7B
$806A1FF000011660
$7FEA1FF00000397A
$80141FF000003AFD
$80221FF00000367D
$7F7D1FF000001AB2
$800C1FF000003DBD
$80021FF00000272D
$80221FF000002D3E
$802C1FF000005829
$801708D000003D3D
$8026172000002D3E
$801B1FF0000138BD
$80291FF0000019F7
$80211FF000006FBC
$80381FF0000128ED
$800A1FF0000128ED
$802E1FF000006FBC
$80561FF0000326A0
$80371FF000003AFD
$80351FF0000118A9
$805F1FF000001724
$807C1FF000001B75
$8054064000004E78
$805803D000001A71
$80631340000016E3
$804D029000005A7B
$805A1C30000016E3
$807703C000004F3D
$805B1FF0000016E3
$805C1B6000001A71
$805F049000005CBB
$80511FF000001A71
$806A1FF000002AB9
$803E1FF000052EEA
$80171FF000003CFA
$800F08B000001A30
$8011174000001AF3
$80491FF0000018F3
$80091FF0000128ED
$80301FF0000128ED
$80321FF0000158FB
$803B1FF0000116E2
$80301FF000006F74
$80171FF000003B3A
$80251FF0000158FB
$80121AF000002AB9
$80170500000018F3
$80251FF000002AB9
$7FF71FF000001AF3
$7FFB1FF0000118EC
$80251FF0000116E2
$801718C0000116E2
$8007073000001B34
$80171FF000002AB9
$80071FF000005CBB
$7FFB1FF0000018F3
$802B1FF0000116E2
$80151BC0000018F3
$8005043000003D3D
$7FF51A2000001B34
$7FFB05D0000116E2
$80051FF000003C7A
$803B1FF000002AB9
$801C1FF000005A29
$800B1FF000004E78
$80051FF000003B3A
$80111FF000001934
$7FFD1FF000004F3D
$80141FF000002AB9
$80011FF0000018F3
$80211FF0000158FB
$7FD91FF000006FBC
$7FEC1FF000002F2D
$80341FF000005CFB
$80401FF000005CFB
$8008082000001AF3
$801915C000001A30
$7FFB021000004E78
$80081FF000006FBC
$80191FF000001AF3
$803E1FF000031AB1
$803A1FF000001AF3
$802118A000001B34
$8011075000001AF3
$801518D000006FBC
$8015072000001AF3
$80121FF000001A30
$80201FF000001BB6
$80241FF000005B7B
$7FFF1FF000004EB8
$80201FF0000018F3
$7FF41FF000001AF3
$80401FF000002B7E
$7FC706B000003305
$7FD414D0000017CF
$7FD00480000022C1
$7FCB1A9000003305
$7FD90560000022C1
$7FCC1C70000022C1
$7FC7038000003305
$7FBD1FF000003305
$7FD01FF000003502
$7FC61FF000003502
$7FE81FF000003502
$7FF61D9000006184
$7FE4026000002481
$7FDA1FF000003305
$7FC31B00000022C1
$7FDE033000001859
$7FC501C000003242
$7FD619B0000015CF
$7FB60240000022D5
$7FE9022000001859
$7FC501E000003242
$7FA51FF000003305
$7FD51FF000001649
$7FBF1FF000001449
$7FBD167000006184
$7FBD059000005283
$7FA7040000002481
$7FBC1FF000002481
$7FC21FF000003305
$7F9D1FF000003305
$7FA81FF000002481
$80061FF00000158E
$7FFA1FF00000178E
$7FEB1FF000002566
$7FDD1FF000015C51
$7FC008B000003305
$7FD31740000022C1
$7FBF1FF000005283
$7FC11FF000005283
$7FBB1FF00003154E
$7FBF1960000022C1
$7FB7041000003305
$7FA3029000001649
$7FBE1FF000005283
$7FCB1FF000005443
$7FCB1FF00000150C
$7FB01FF00000158E
$7FBD08F0000032C2
$7FB214F0000015CF
$7FA8021000003305
$7FBB1FF00000150C
$7FDF1DE000006184
$7FBD021000003502
$7FBB1FF000003502
$7FF31FF000006184
$7FEA1FF0000022C1
$7FC2190000006184
$7FC106F000005283
$7FBD084000003502
$7FDC03E0000022C1
$7FE313D000003305
$7FBB1FF000003502
$7F9A1FF000003305
$7FB61FF0000022D5
$7FA51BD0000015CF
$7FB90420000022D5
$7FD11FF0000126D5
$7FD31FF000003242
$7FB81FF0000228D2
$7FF71FF00000268B
$7FF41FF000003305
$7FDD1FF000006184
$7FF31FF000006184
$7FE81FF000006184
$7FF21FF000003305
$80011FF000003502
$7FDB1FF000006184
$7FCA08C000006184
$7FB6144000001408
$7FC102F0000228D2
$7FD21FF000006184
$7FD11FF000003502
$7FB20A0000006184
$7FA415F000001408
$7FB408A000001408
$7FD3175000006184
$7FC01FF000001408
$7FC41FF000002481
$7FB81FF000006184
$7FDB1FF000006184
$7FD61FF000006184
$7FED1FF000006184
$7FDF1FF000006184
$7FE41FF000002481
$80101FF000002481
$7FDA1FF0000016D3
$7FD61FF000002481
$7FF01FF00000150C
$7FF01FF0000015CF
$80051FF00000150C
$7FF41FF00000150C
$7FED1FF000003385
$7FFC1FF0000118DA
$7FE81FF00000150C
$7FD21FF000023B66
$7FEC1FF000023B66
$7F9B1FF000001649
$7FBE08A000003845
$7FB5175000003305
$7FB719B000002712
$7FA50640000228D2
$7FB41FF000002712
$7FC80AD000003845
$7FA0152000003305
$7FB81FF00002148B
$7FAF183000003685
$7FC607C0000014CB
$7FC21FF000002546
$7FCC1FF000002546
$7FB31FF000002546
$7FE11FF0000016CB
$7FF9184000005283
$7FAA07B000003242
$7FF01FF000003305
$7FF81F0000001649
$7FD800F000003305
$80411FF00003154E
$7FC41C4000002052
$7FCA03B000002312
$7FE20900000014CB
$7FEC03E000001608
$7FF1131000004105
$7FDB1FF000006184
$7FEC1FF0000014CB
$7FD41FF000003385
$7FD90860000022D5
$7FDF179000006184
$7FC41FF0000014CB
$7FC81FF0000228D2
$7FF61FF000002546
$7FD11FF000003502
$7FBD1FF000006184
$7FCF1FF000001449
$7FEE1FF00000170C
$80081FF00000174D
$7FFE1FF0000118DA
$7FF81FF000002915
$7FDC1FF00000248C
$7FE41FF00000255B
$80151FF000003982
$7FF51FF000003502
$7FF71FF000003526
$7FBA1FF0000014CB
$7FC51FF00000158E
$7FAB1FF000006184
$7FCC1FF000023489
$7FDF1FF0000052DB
$7FBA1FF000003305
$7FEA1FF00001368C
$80101FF000006184
$7FF11FF000011713
$80061FF0000154C3
$7FBC1FF000006184
$7FD81FF0000025C6
$7FB61FF000002757
$7FEC1FF000003305
$7FFF1FF00000274C
$7FDF1FF000022712
$7FEB1A2000001859
$7FF705D000003242
$7FE90D00000014CB
$7FF712F0000016CB
$80011E9000003242
$7FDB0160000014CB
$80001C90000014CB
$7FE1036000003242
$7FEE0BA0000014CB
$7FBA1450000128D2
$800C1FF0000014CB
$7FEB1FF000006184
$7FB01FF0000022D5
$7FCA1FF0000118DC
$7FF216C0000032C2
$7FF106A000001859
$7FCE029000003242
$7FF41C0000006184
$7FD803F000002612
$7FF61FF000006184
$7FEC1B7000006184
$7FE40480000014CB
$7FE81FF000006184
$7FE909A000003242
$7FF61650000014CB
$7FE81FF000003242
$7FEF082000001649
$7FEF17D000004105
$7FED1FF000001649
$7FDB1FF0000014CB
$7FD51FF000006184
$7FE61FF0000014CB
$7FDF1FF00000345A
$7FA4097000004040
$7FCC168000003242
$7FF81FF000006184
$7F761FF000022712
$7FA41FF0000014CB
$7FCA1FF000003502
$7FE11FF00001191B
$7FF61FF000006184
$80031FF000006184
$7FED1FF000006184
$7FDA1FF0000015CF
$7FC61FF000002546
$7FC51FF000002312
$7FDB1FF000055EC3
$7FB11FF000002306
$7FE31FF000003385
$7FEF1FF000031489
$7FD81FF000001408
$7FC81FF0000118DC
$7FE91FF000002312
$7FF31FF00000345A
$7FF01FF000001408
$7FDB1A2000005303
$7FF305E000001608
$7FDC1880000050DB
$7FC40770000054DB
$7FD61FF000006184
$7FCD1FF000004105
$7FE61FF0000022D5
$7FD01FF0000034DA
$7FE71FF00000148A
$80061FF0000032C2
$7FC41FF0000560C4
$7FCC0650000016CB
$7FC70550000228D2
$7FCB1450000014CB
$800F1FF000003305
$7FDE1FF000006184
$7FDB1FF000006184
$7FDF1FF000022712
$803E1FF000003982
$7FFE1FF000031899
$7FDB1FF000006184
$7FE31FF000006184
$7FE51FF00000321A
$7FE50C500000321A
$7FD613A0000015CF
$7FDC0980000015CF
$7FE016700000321A
$7FE81FF000006184
$7FE11FF000006184
$7FF31CB00000321A
$7FE8034000004105
$7FE90820000015CF
$7FE717D00000321A
$7FE61FF000006184
$7FDF1840000015CF
$7FE707B00000321A
$7FE316C0000015CF
$7FE304A000003502
$7FE304A00000321A
$7FEA19E000003502
$7FE40610000015CF
$7FE01FF0000015CF
$7FE01AF000001608
$7FDD050000001408
$7FE3080000001608
$7FDC180000001408
$80001FF000001608
$7FE5183000006184
$7FFC07C00000178E
$7FC91AA000001408
$7FDC055000001608
$7FC21FF000003982
$7FCE1FF00000245B
$7FF21FF00000178E
$7FDA1FF00000345A
$7FD01FF0000016CB
$7FF71FF000002312
$7FC11FF00000174D
$7FDA1FF0000028D2
$7FFB1FF000033B1A
$7F951FF00000345A
$7FCC1FF00000168A
$7FBD1FF0000037E6
$80291FF0000026D5
$80301FF0000015CF
$80111FF000003305
$7FD91FF000005595
$7FCB08A000003402
$7FC617500000245B
$7FDC1FF00000550C
$7FFD089000006184
$7FFE1760000116D2
$80251FF000006184
$80021FF0000016CB
$7FA71C4000002852
$7FB403B000002564
$7FD01660000024E4
$7F9A04F000022CE4
$7FAE049000003742
$7F9B1B5000003982
$7F9E04A000003742
$7F97186000003742
$7FBA079000022AA4
$7FB01FF00000148A
$7F7F0A7000006184
$7F89158000002481
$7FA31FF000002481
$7FDA1BC000003502
$7FDA043000006184
$7FE51AC0000022C1
$7FD8053000002481
$7FED1FF0000022C1
$7FE61FF000003305
$7FC41FF00000148A
$7FC61FF000022AA4
$7FE71FF000003685
$7FDF1FF000006184
$80001FF0000336D4
$804C1FF0000014CB
$7FD51CB000001649
$7FB5034000003305
$7FC8098000006184
$7FD1167000001408
$7FB70D0000003685
$7F7912F000005443
$7FC71FF000005611
$7FE81FF0000022C1
$7FE31FF000006184
$7FE61FF000001408
$7FE41FF00000168A
$7FDD1FF0000034C5
$7FED1FF00000168A
$7FE61FF00000168A
$7FE71FF00000158E
$7FCC18D00000174D
$7FC3072000002481
$7FDF1FF000004187
$7FE91FF000004187
$7FB71FF00000189A
$7F8E1FF00000158E
$7FC31FF0000118DA
$7FBB1FF000005283
$7FCA1FF00000254B
$7FBA1FF000003305
$7FA21FF000003305
$80131FF000003305
$7FE51FF000002306
$7FF61FF000002481
$7FF71FF000001608
$7FB61FF00000154D
$7FD01BF00000178E
$7FC9040000005283
$7FDE09200000178E
$7FD116D000005283
$7FD21FF000002481
$7FD31FF000002481
$7FEE1FF000002481
$7FD81FF0000025C6
$7FB21FF0000033D6
$80301FF00003348B
$7FAB1FF0000033D6
$7FC61FF0000033D6
$7FCC1FF0000033D6
$7FAE1FF000023B66
$7FF91FF0000015CF
$80071FF0000015CF
$7FE51FF0000015CF
$7FB51A2000002481
$7FB805D000006184
$7FD51FF000002481
$7FCE1FF000006184
$7FD11FF000002481
$7FC11FF000002481
$7FD41FF000022A9B
$7FD51FF000003982
$7FD61FF000003305
$80101FF000023B66
$7FDB1E500001189B
$7FB901A000001714
$7FE61A2000006184
$7FDB05D000001649
$7FE21FF000001714
$7FF61FF00001189B
$7FE00A000001189B
$7FF4130000004105
$7FE1030000001449
$7FE41FF000001449
$800D1FF000001714
$7FDE062000003242
$7FD4150000001408
$7FD20350000034C5
$7FCB018000001859
$7FCE1FF000003242
$7FBA1FF0000022C1
$7FBA1FF000006184
$7FB31D200001189B
$7FC002D0000050D5
$7FBE1FF000003385
$7FC11FF000003385
$7FD01FF0000022C1
$7FC91FF00001191B
$80211FF000001649
$7FBE1FF000006184
$7FA71FF000003845
$7FAF19C0000027D5
$7FDC063000006184
$7FC71FF000006184
$7FD11FF000003305
$7FDB1FF00000178E
$7FA31FF000006184
$7FC31FF000001692
$7FCA1FF000001449
$7FB41FF000001449
$7FF01FF00003295F
$7FEF1FF0000126D5
$7FCD1FF000002481
$7FCB1FF000002481
$7FCB1FF0000126D5
$7FC81FF000002481
$7FAE1FF000003402
$7FD31FF0000256C3
$7FEA1FF000003242
$7FD91FF0000126D5
$7FE41FF000003242
$7FF91FF000003242
$7FD708D00000148A
$7FE217200000168A
$7FE41FF00000168A
$7FBC1FF000035303
$7FC11FF00000148A
$7FBA1FF0000116D4
$7FD81FF000055EC3
$80221FF000031489
$7FCE1FF00001189B
$7FE01FF0000116D4
$7FE51FF000006184
$7FE418F000005603
$7F98070000023AA1
$7FB91FF00000168A
$7FE71FF000006184
$80091FF0000015CF
$7FDE1FF0000015CF
$80091FF00000189A
$7FE91FF0000022C1
$7FE41FF000003742
$7FB41FF00000178E
$7FE41FF00000178E
$7FD708B0000022C1
$7FC71550000118DA
$7FC1020000002481
$7FE31FF000023AA1
$7FEE1FF0000116D4
$7FCA1FF00001189B
$7FC01FF0000116D4
$7FE61FF000003242
$7FDB1FF000005603
$7FE41FF000003161
$7FFA1FF0000116D4
$7FC11FF000003321
$7FDA1FF000003305
$800D1FF000003242
$7FB81FF00000244B
$80041FF0000032C2
$7FF31FF0000034C5
$7FF01FF0000118DA
$80181FF000003685
$7FD11FF000006184
$7FE318600000321A
$7FF80790000034DA
$7F781FF000003845
$7FA41FF000022A9B
$7FB51FF00001191B
$7F991FF0000560C4
$7FB71A3000001649
$7FDF05C0000034C5
$7FCC1FF000003305
$7FCC1FF00000148A
$7FDD1FF000001649
$7FEC1FF0000118DA
$7FD61FF000013685
$7FC31FF00003285B
$7FD51980000022C1
$7FCD067000001449
$7FF81FF000001449
$7FD21FF00000148A
$7FF11FF00001189B
$7FD41FF000006184
$7FDD1E00000032C2
$7FB601F00000168A
$80061FF000001649
$7FE01FF000001859
$7FC81FF000001649
$7FF71FF000031489
$80001FF000021489
$7FD61CD000001449
$7FDB032000001608
$7FCD1FF000001449
$7FC51FF000001449
$7FEA1FF0000026D5
$800F1FF000001649
$7FD11FF000001449
$7FD21FF000001449
$7FC41FF000001714
$7FA61FF0000560C4
$7FD41FF000002481
$7FCE1FF000013685
$7FBE1FF000002481
$80071FF000003242
$7FF11FF000001859
$7FED1FF000003305
$7FBD1FF000055EC3
$7FC71FF0000118DA
$7FC91FF0000016CB
$7FC11FF0000016CB
$7FCC1FF0000116D4
$7FCC1FF0000016CB
$7FD01FF0000116D4
$7FB31FF0000016CB
$7FB61FF0000016CB
$7FCE183000006184
$7FB107C00000148A
$7FCA1FF000006184
$7FEB1FF000003909
$7FDE1FF000006184
$7FCF1FF000003305
$7FEB1FF0000126D5
$7FC419C00000354C
$7FBE06300000174D
$7FD21FF000022AA4
$7FE01FF000023909
$7FE21FF0000116D4
$7FC81FF0000116D4
$7FB71FF000003321
$7FA81FF0000016CB
$7FBD1FF000002401
$7FE61FF000003250
$7FF40920000022C1
$7FD516D000003305
$7FFF1FF0000015CF
$7FC51FF00000148A
$7FC71FF00000168A
$7FD11FF00000148A
$7FE21FF0000216D4
$7FF41FF00003354C
$7FE11FF00001189B
$7FE81FF00001189B
$7FE31FF0000126D5
$7FF31FF00000168A
$7FFD1FF0000116D4
$7FDF1FF000006184
$7FC91FF0000116D4
$7FE11FF0000116D4
$7FF81FF000003685
$7FFD1FF0000014CB
$7FD71FF0000118DA
$7FF71FF0000014CB
$80121FF0000014CB
$7FF01FF0000022C1
$7FDF1FF000005443
$7FCB1FF0000126D5
$7FBC1FF0000118DA
$7FDB1FF000001449
$7FC31FF0000040C5
$7FD41FF00000168A
$7FA71FF000001608
$7FBC1FF000006184
$7FB61FF000006184
$7FB81B3000006184
$7FB204C0000022C1
$7F9A1FF000006184
$7FB91FF000003385
$7FE01FF000002481
$80251FF000002481
$7FF60AD000005283
$8009152000005603
$80171FF000002995
$7FF71FF000001408
$7FE11FF000001714
$80001FF000021489
$7FE01FF00000168A
$7FDB1FF0000034E1
$7FBC1FF0000126D5
$7FB6095000001714
$7FBC16A000006184
$7FF51D40000014CB
$7FFB02A0000015CF
$7FFE1FF0000015CF
$7FC31FF0000014CB
$7FF31FF000001449
$7FF41FF000035543
$7FAC1FF0000018DB
$800E1FF0000118DA
$800D1FF00000178E
$7FF91FF000023AA1
$7FC81FF0000118DA
$7FC81FF000002481
$7FD6195000005603
$7FD306A00000174D
$7FE11FF000001714
$7FC61A4000006184
$7FD305B0000015CF
$7FC01FF0000022C1
$7FD21FF00000214B
$7FB51FF000035543
$7FF41FF000006184
